Date,GPUClock[MHz],MemoryClock[MHz],GPUTemperature[°C],GPUTemperature(HotSpot)[°C],GPULoad[%],MemoryControllerLoad[%],MemoryUsed(Dedicated)[MB],MemoryUsed(Dynamic)[MB],GPUChipPowerDraw[W],GPUVoltage[V],CPUTemperature[°C],SystemMemoryUsed[MB]
2023-05-17 22:21:23 ,2088.0,1738.0,74.0,83.0,93,16,3487,308,73.0,0.881,89.9,11508
2023-05-17 22:21:24 ,2153.0,1738.0,74.0,81.0,98,18,3520,308,62.0,0.893,90.3,11555
2023-05-17 22:21:25 ,2160.0,1738.0,74.0,82.0,98,19,3563,308,67.0,0.9,90.3,11639
2023-05-17 22:21:26 ,2036.0,1740.0,74.0,80.0,98,18,3585,308,61.0,0.856,90.0,12491
2023-05-17 22:21:27 ,1963.0,1738.0,74.0,80.0,97,17,3619,308,59.0,0.837,90.4,12871
2023-05-17 22:21:28 ,1933.0,1738.0,74.0,80.0,92,16,3641,308,59.0,0.85,90.5,12970
2023-05-17 22:21:29 ,2152.0,1738.0,75.0,82.0,97,19,3684,308,69.0,0.893,90.0,12952
2023-05-17 22:21:30 ,2076.0,1740.0,75.0,83.0,98,20,3736,308,68.0,0.868,89.6,12958
2023-05-17 22:21:31 ,2067.0,1738.0,75.0,82.0,97,17,3777,308,66.0,0.868,89.1,12965
2023-05-17 22:21:32 ,2041.0,1738.0,75.0,82.0,97,20,3832,308,65.0,0.856,88.9,12984
2023-05-17 22:21:33 ,2036.0,1738.0,75.0,82.0,97,18,3858,308,64.0,0.856,89.0,12939
2023-05-17 22:21:34 ,2069.0,1738.0,75.0,82.0,96,17,3890,308,63.0,0.875,89.1,12896
2023-05-17 22:21:35 ,2026.0,1738.0,75.0,82.0,95,18,3923,308,61.0,0.862,89.4,12869
2023-05-17 22:21:36 ,2113.0,1738.0,76.0,82.0,96,18,3961,308,65.0,0.875,89.6,12854
2023-05-17 22:21:37 ,1996.0,1738.0,76.0,82.0,97,18,4016,308,61.0,0.85,90.3,12877
2023-05-17 22:21:38 ,2087.0,1738.0,76.0,83.0,97,18,4061,308,69.0,0.875,90.0,12806
2023-05-17 22:21:39 ,2016.0,1738.0,76.0,83.0,97,17,4078,308,66.0,0.85,89.8,12799
2023-05-17 22:21:40 ,2005.0,1738.0,76.0,83.0,96,17,4099,308,64.0,0.85,89.8,12804
2023-05-17 22:21:41 ,2054.0,1738.0,76.0,84.0,96,19,4132,308,63.0,0.862,89.9,12811
2023-05-17 22:21:42 ,2097.0,1738.0,77.0,83.0,96,18,4136,308,66.0,0.868,90.0,12803
2023-05-17 22:21:43 ,2159.0,1738.0,77.0,85.0,97,18,4152,308,71.0,0.9,89.4,12805
2023-05-17 22:21:44 ,2137.0,1738.0,77.0,85.0,96,19,4173,308,71.0,0.9,88.6,12809
2023-05-17 22:21:45 ,2028.0,1738.0,77.0,83.0,86,17,4181,308,59.0,0.875,88.9,12834
2023-05-17 22:21:46 ,2055.0,1738.0,77.0,84.0,95,20,4184,308,65.0,0.875,88.6,12471
2023-05-17 22:21:47 ,2131.0,1738.0,77.0,84.0,98,17,4194,308,65.0,0.887,88.1,13137
2023-05-17 22:21:48 ,1609.0,1736.0,77.0,83.0,74,12,4187,294,60.0,0.781,88.5,12241
2023-05-17 22:21:49 ,2131.0,1738.0,77.0,85.0,95,20,4207,294,70.0,0.881,88.5,11645
2023-05-17 22:21:50 ,1938.0,1738.0,77.0,84.0,90,16,4211,294,60.0,0.837,88.5,12510
2023-05-17 22:21:51 ,1947.0,1738.0,77.0,83.0,97,15,4230,294,60.0,0.831,88.6,13011
2023-05-17 22:21:52 ,1954.0,1738.0,77.0,83.0,98,19,4260,294,60.0,0.831,88.8,12825
2023-05-17 22:21:53 ,2157.0,1738.0,77.0,85.0,98,17,4265,294,69.0,0.9,88.3,12823
2023-05-17 22:21:54 ,2148.0,1738.0,77.0,85.0,96,17,4291,294,71.0,0.9,87.9,12819
2023-05-17 22:21:55 ,2160.0,1738.0,78.0,86.0,96,19,4331,294,71.0,0.893,87.3,12827
2023-05-17 22:21:56 ,2113.0,1738.0,78.0,85.0,97,18,4387,294,68.0,0.881,86.9,12812
2023-05-17 22:21:57 ,2132.0,1738.0,78.0,86.0,95,20,4389,294,71.0,0.9,86.3,12821
2023-05-17 22:21:58 ,2154.0,1738.0,78.0,87.0,96,20,4407,294,71.0,0.9,85.9,12829
2023-05-17 22:21:59 ,2144.0,1738.0,79.0,86.0,95,19,4417,294,70.0,0.9,86.3,12842
2023-05-17 22:22:00 ,2160.0,1738.0,79.0,87.0,97,18,4450,308,70.0,0.9,85.9,12917
2023-05-17 22:22:01 ,2088.0,1738.0,78.0,85.0,98,19,4462,308,68.0,0.875,86.0,12900
2023-05-17 22:22:02 ,2113.0,1738.0,78.0,86.0,97,20,4503,308,68.0,0.881,85.6,12904
2023-05-17 22:22:03 ,2157.0,1738.0,79.0,87.0,97,18,4518,308,73.0,0.9,85.1,12893
2023-05-17 22:22:04 ,2118.0,1738.0,79.0,86.0,96,18,4518,308,71.0,0.881,84.8,12897
2023-05-17 22:22:05 ,2152.0,1738.0,79.0,87.0,96,18,4542,308,71.0,0.9,84.5,12889
2023-05-17 22:22:06 ,2152.0,1738.0,79.0,88.0,96,18,4550,308,75.0,0.9,83.9,12890
2023-05-17 22:22:07 ,2152.0,1738.0,79.0,88.0,95,19,4569,308,75.0,0.893,83.5,12908
2023-05-17 22:22:08 ,2111.0,1738.0,80.0,88.0,94,16,4596,308,70.0,0.9,83.5,12907
2023-05-17 22:22:09 ,2149.0,1738.0,79.0,87.0,97,17,4600,308,68.0,0.9,83.8,12908
2023-05-17 22:22:10 ,2160.0,1738.0,80.0,88.0,95,18,4606,308,70.0,0.881,84.1,12900
2023-05-17 22:22:11 ,2151.0,1738.0,80.0,88.0,96,18,4613,308,72.0,0.9,83.8,12892
2023-05-17 22:22:12 ,2160.0,1738.0,80.0,89.0,95,16,4633,308,72.0,0.881,83.3,12890
2023-05-17 22:22:13 ,2147.0,1738.0,80.0,89.0,96,18,4633,308,76.0,0.9,82.8,12886
2023-05-17 22:22:14 ,2152.0,1738.0,80.0,89.0,97,14,4637,308,73.0,0.9,82.5,12886
2023-05-17 22:22:15 ,2153.0,1738.0,80.0,90.0,98,17,4663,308,73.0,0.9,82.3,12887
2023-05-17 22:22:16 ,2154.0,1738.0,80.0,90.0,97,19,4676,308,76.0,0.9,81.9,12890
2023-05-17 22:22:17 ,2150.0,1738.0,80.0,90.0,96,18,4687,308,76.0,0.9,81.6,12896
2023-05-17 22:22:18 ,2156.0,1738.0,81.0,90.0,97,18,4687,308,76.0,0.9,81.3,12893
2023-05-17 22:22:19 ,2149.0,1740.0,81.0,90.0,97,19,4687,308,75.0,0.9,81.0,12888
2023-05-17 22:22:20 ,1950.0,1738.0,81.0,88.0,99,19,4701,308,70.0,0.843,81.0,12267
2023-05-17 22:22:21 ,2124.0,1738.0,80.0,89.0,96,17,4701,308,74.0,0.9,81.0,12285
2023-05-17 22:22:22 ,2156.0,1738.0,81.0,90.0,98,17,4716,308,74.0,0.9,80.6,12293
2023-05-17 22:22:23 ,2144.0,1738.0,81.0,88.0,96,17,4746,308,72.0,0.9,81.4,12246
2023-05-17 22:22:24 ,2162.0,1738.0,81.0,88.0,98,15,4751,308,70.0,0.9,81.9,12263
2023-05-17 22:22:25 ,2144.0,1738.0,81.0,88.0,96,17,4753,308,71.0,0.9,82.5,12267
2023-05-17 22:22:26 ,2149.0,1738.0,80.0,89.0,95,17,4758,308,69.0,0.9,82.8,12267
2023-05-17 22:22:27 ,2132.0,1738.0,81.0,88.0,96,17,4771,308,71.0,0.9,82.8,12223
2023-05-17 22:22:28 ,2133.0,1738.0,81.0,89.0,95,18,4771,308,72.0,0.881,82.8,12232
2023-05-17 22:22:29 ,2153.0,1738.0,81.0,90.0,96,17,4787,308,71.0,0.9,82.6,12230
2023-05-17 22:22:30 ,2129.0,1738.0,81.0,89.0,96,17,4815,308,70.0,0.9,82.9,12232
2023-05-17 22:22:31 ,2151.0,1738.0,81.0,89.0,96,16,4815,308,71.0,0.9,82.9,12232
2023-05-17 22:22:32 ,2091.0,1736.0,81.0,89.0,91,16,4829,308,71.0,0.875,83.1,12239
2023-05-17 22:22:33 ,2159.0,1738.0,81.0,89.0,99,18,4829,308,72.0,0.9,82.8,12218
2023-05-17 22:22:34 ,2138.0,1738.0,81.0,91.0,97,15,4845,308,76.0,0.893,82.9,12219
2023-05-17 22:22:35 ,2062.0,1738.0,82.0,90.0,98,16,4868,308,76.0,0.856,82.3,12215
2023-05-17 22:22:36 ,2085.0,1738.0,81.0,90.0,97,16,4878,308,76.0,0.875,81.9,12217
2023-05-17 22:22:37 ,2085.0,1738.0,81.0,90.0,97,16,4878,308,76.0,0.875,81.4,12226
2023-05-17 22:22:38 ,2096.0,1740.0,81.0,91.0,96,16,4881,308,76.0,0.881,81.3,12227
2023-05-17 22:22:39 ,2061.0,1738.0,82.0,91.0,98,17,4881,308,76.0,0.868,80.8,12225
2023-05-17 22:22:40 ,2043.0,1740.0,82.0,90.0,98,14,4881,308,74.0,0.862,82.0,12285
2023-05-17 22:22:41 ,2129.0,1738.0,81.0,90.0,96,16,4881,308,72.0,0.9,81.6,12285
2023-05-17 22:22:42 ,2155.0,1738.0,82.0,91.0,97,18,4881,308,75.0,0.9,81.1,12295
2023-05-17 22:22:43 ,2147.0,1738.0,82.0,92.0,97,15,4887,308,76.0,0.893,80.6,12292
2023-05-17 22:22:44 ,2149.0,1738.0,82.0,91.0,98,18,4887,308,76.0,0.9,80.5,12291
2023-05-17 22:22:45 ,2144.0,1738.0,82.0,90.0,97,16,4887,308,72.0,0.9,80.3,12288
2023-05-17 22:22:46 ,2152.0,1738.0,82.0,91.0,96,15,4891,308,75.0,0.9,80.1,12296
2023-05-17 22:22:47 ,2137.0,1738.0,82.0,90.0,96,15,4893,308,71.0,0.9,80.3,12296
2023-05-17 22:22:48 ,2154.0,1738.0,82.0,90.0,98,16,4894,307,72.0,0.9,80.1,12297
2023-05-17 22:22:49 ,2155.0,1738.0,81.0,91.0,97,16,4894,307,73.0,0.893,80.0,12295
2023-05-17 22:22:50 ,2151.0,1738.0,81.0,91.0,96,16,4894,307,71.0,0.9,80.3,12300
2023-05-17 22:22:51 ,2154.0,1738.0,82.0,90.0,98,16,4894,307,73.0,0.893,80.3,12300
2023-05-17 22:22:52 ,2128.0,1738.0,82.0,90.0,96,17,4894,307,70.0,0.9,80.0,12300
2023-05-17 22:22:53 ,2044.0,1738.0,82.0,90.0,93,16,4894,307,71.0,0.875,79.9,12320
2023-05-17 22:22:54 ,2154.0,1738.0,82.0,90.0,97,19,4894,307,73.0,0.9,79.8,12313
2023-05-17 22:22:55 ,2097.0,1738.0,82.0,90.0,94,17,4894,307,69.0,0.9,80.0,12313
2023-05-17 22:22:56 ,2025.0,1738.0,81.0,90.0,97,16,4897,307,72.0,0.85,79.8,12313
2023-05-17 22:22:57 ,2053.0,1738.0,82.0,91.0,98,15,4906,307,76.0,0.868,79.4,12302
2023-05-17 22:22:58 ,2124.0,1738.0,82.0,90.0,94,17,4906,307,69.0,0.868,79.4,12308
2023-05-17 22:22:59 ,2152.0,1738.0,81.0,89.0,96,17,4943,307,70.0,0.9,79.0,12143
2023-05-17 22:23:00 ,2088.0,1738.0,82.0,92.0,96,16,4949,307,76.0,0.875,78.9,12222
2023-05-17 22:23:01 ,2088.0,1738.0,83.0,91.0,95,17,4954,307,76.0,0.881,78.3,12184
2023-05-17 22:23:02 ,2066.0,1738.0,82.0,92.0,97,18,4960,307,76.0,0.868,77.8,12173
2023-05-17 22:23:03 ,2076.0,1738.0,83.0,92.0,95,17,4976,307,77.0,0.875,77.3,12161
2023-05-17 22:23:04 ,1968.0,1738.0,82.0,91.0,96,18,4976,307,75.0,0.843,77.0,12155
2023-05-17 22:23:05 ,2052.0,1738.0,82.0,91.0,96,17,4976,307,76.0,0.868,76.6,12146
2023-05-17 22:23:06 ,2006.0,1738.0,82.0,91.0,98,17,4980,307,75.0,0.856,76.3,12145
2023-05-17 22:23:07 ,2032.0,1738.0,82.0,90.0,97,18,4980,307,76.0,0.868,75.8,12147
2023-05-17 22:23:08 ,2093.0,1740.0,82.0,92.0,97,17,4985,307,76.0,0.875,75.4,12153
2023-05-17 22:23:09 ,2123.0,1738.0,83.0,92.0,98,18,4985,307,77.0,0.881,75.1,12148
2023-05-17 22:23:10 ,1989.0,1738.0,82.0,90.0,87,13,4985,307,69.0,0.825,75.5,12142
2023-05-17 22:23:11 ,2132.0,1738.0,82.0,91.0,98,16,4985,307,74.0,0.893,75.8,12106
2023-05-17 22:23:12 ,2125.0,1738.0,82.0,90.0,96,15,5011,307,71.0,0.9,75.6,12110
2023-05-17 22:23:13 ,2090.0,1738.0,82.0,90.0,96,19,5017,307,71.0,0.881,75.6,12130
2023-05-17 22:23:14 ,2106.0,1738.0,82.0,91.0,97,21,5028,307,71.0,0.875,75.5,12143
2023-05-17 22:23:15 ,2086.0,1738.0,83.0,92.0,96,18,5028,307,77.0,0.887,75.0,12140
2023-05-17 22:23:16 ,2071.0,1738.0,82.0,91.0,97,20,5030,307,73.0,0.875,74.8,12137
2023-05-17 22:23:17 ,2006.0,1738.0,83.0,91.0,96,19,5060,307,75.0,0.856,74.4,12140
2023-05-17 22:23:18 ,2108.0,1738.0,82.0,92.0,98,19,5045,293,77.0,0.875,74.0,12141
2023-05-17 22:23:19 ,2090.0,1738.0,83.0,91.0,96,18,5045,293,75.0,0.875,73.8,12138
2023-05-17 22:23:20 ,2080.0,1738.0,82.0,90.0,97,20,5052,293,70.0,0.868,74.1,12139
2023-05-17 22:23:21 ,2069.0,1738.0,82.0,90.0,93,19,5052,293,70.0,0.862,75.5,12149
2023-05-17 22:23:22 ,2065.0,1738.0,82.0,89.0,96,17,5052,293,64.0,0.875,76.9,12148
2023-05-17 22:23:23 ,2058.0,1738.0,82.0,89.0,98,16,5052,293,67.0,0.862,77.0,12157
2023-05-17 22:23:24 ,2049.0,1738.0,82.0,89.0,92,16,5058,293,67.0,0.875,77.0,12129
2023-05-17 22:23:25 ,1973.0,1738.0,81.0,88.0,97,17,5058,293,64.0,0.843,77.8,12128
2023-05-17 22:23:26 ,2089.0,1738.0,81.0,88.0,97,18,5058,293,67.0,0.875,77.8,12128
2023-05-17 22:23:27 ,2048.0,1738.0,81.0,89.0,97,16,5064,293,67.0,0.862,77.9,12128
2023-05-17 22:23:28 ,2115.0,1738.0,81.0,89.0,97,18,5064,293,68.0,0.887,77.8,12133
2023-05-17 22:23:29 ,2007.0,1738.0,81.0,88.0,97,17,5081,293,65.0,0.85,78.0,12119
2023-05-17 22:23:30 ,1889.0,1738.0,81.0,87.0,97,18,5092,293,61.0,0.831,78.4,12077
2023-05-17 22:23:31 ,2140.0,1738.0,81.0,88.0,97,18,5099,293,69.0,0.887,78.1,12073
2023-05-17 22:23:32 ,2043.0,1738.0,81.0,89.0,98,18,5106,293,66.0,0.862,78.4,12088
2023-05-17 22:23:33 ,2070.0,1738.0,81.0,89.0,97,17,5108,293,68.0,0.868,78.4,12094
2023-05-17 22:23:34 ,2075.0,1738.0,81.0,88.0,95,19,5110,293,69.0,0.868,78.1,12088
2023-05-17 22:23:35 ,2101.0,1738.0,81.0,89.0,96,20,5112,293,73.0,0.881,77.8,12089
2023-05-17 22:23:36 ,2091.0,1738.0,81.0,89.0,97,18,5112,293,70.0,0.875,77.6,12074
2023-05-17 22:23:37 ,2106.0,1738.0,81.0,89.0,95,18,5112,293,70.0,0.881,77.6,12074
2023-05-17 22:23:38 ,2046.0,1738.0,81.0,89.0,96,18,5112,293,69.0,0.862,77.6,12080
2023-05-17 22:23:39 ,2160.0,1738.0,81.0,90.0,97,20,5112,293,70.0,0.9,77.5,12073
2023-05-17 22:23:40 ,2139.0,1738.0,81.0,89.0,96,19,5112,293,70.0,0.9,77.4,12072
2023-05-17 22:23:41 ,2142.0,1738.0,81.0,89.0,98,18,5114,293,69.0,0.9,77.1,12077
2023-05-17 22:23:42 ,2147.0,1738.0,81.0,89.0,97,20,5119,293,71.0,0.9,77.6,12077
2023-05-17 22:23:43 ,1989.0,1738.0,81.0,88.0,97,18,5119,293,66.0,0.85,77.9,12085
2023-05-17 22:23:44 ,2038.0,1738.0,81.0,89.0,98,19,5132,293,68.0,0.856,78.1,12060
2023-05-17 22:23:45 ,1975.0,1738.0,81.0,87.0,97,19,5135,293,64.0,0.843,78.9,12058
2023-05-17 22:23:46 ,1945.0,1738.0,80.0,88.0,97,18,5131,292,62.0,0.837,80.0,11987
2023-05-17 22:23:47 ,1955.0,1738.0,81.0,88.0,96,17,5131,292,65.0,0.831,80.9,11985
2023-05-17 22:23:48 ,1908.0,1738.0,80.0,87.0,96,17,5131,292,64.0,0.825,81.5,11991
2023-05-17 22:23:49 ,2029.0,1738.0,81.0,87.0,97,17,5131,292,65.0,0.856,81.9,12028
2023-05-17 22:23:50 ,1980.0,1738.0,80.0,87.0,93,15,5137,292,64.0,0.856,81.8,12027
2023-05-17 22:23:51 ,1978.0,1738.0,80.0,87.0,94,15,5150,292,63.0,0.843,82.5,12033
2023-05-17 22:23:52 ,2073.0,1738.0,81.0,89.0,97,18,5150,292,68.0,0.731,82.4,12030
2023-05-17 22:23:53 ,1988.0,1738.0,80.0,86.0,98,18,5177,292,61.0,0.85,82.8,12037
2023-05-17 22:23:54 ,1950.0,1738.0,80.0,87.0,95,16,5210,292,62.0,0.837,83.0,12030
2023-05-17 22:23:55 ,1969.0,1738.0,80.0,87.0,97,16,5214,292,62.0,0.843,83.0,12029
2023-05-17 22:23:56 ,2026.0,1738.0,80.0,87.0,96,16,5216,292,65.0,0.85,83.1,12035
2023-05-17 22:23:57 ,2068.0,1738.0,80.0,87.0,96,17,5216,292,64.0,0.875,82.9,12036
2023-05-17 22:23:58 ,1859.0,1738.0,80.0,86.0,97,16,5218,292,60.0,0.806,83.3,12069
2023-05-17 22:23:59 ,1958.0,1738.0,80.0,87.0,98,18,5223,292,61.0,0.837,83.3,12067
2023-05-17 22:24:00 ,2062.0,1738.0,80.0,88.0,98,18,5240,306,70.0,0.875,82.6,12143
2023-05-17 22:24:01 ,1973.0,1738.0,81.0,88.0,97,16,5244,306,68.0,0.843,82.1,12118
2023-05-17 22:24:02 ,2057.0,1738.0,81.0,89.0,98,19,5244,306,72.0,0.868,81.6,12110
2023-05-17 22:24:03 ,1972.0,1738.0,81.0,89.0,99,20,5247,306,74.0,0.85,81.0,12131
2023-05-17 22:24:04 ,1996.0,1738.0,81.0,89.0,96,18,5252,306,68.0,0.85,80.5,12125
2023-05-17 22:24:05 ,2021.0,1740.0,81.0,89.0,97,18,5252,306,71.0,0.85,80.1,12112
2023-05-17 22:24:06 ,1999.0,1738.0,81.0,89.0,96,18,5258,306,69.0,0.85,79.8,12116
2023-05-17 22:24:07 ,1946.0,1738.0,81.0,88.0,95,16,5258,306,62.0,0.831,80.3,12098
2023-05-17 22:24:08 ,1823.0,1738.0,80.0,87.0,96,17,5260,306,61.0,0.8,80.9,12213
2023-05-17 22:24:09 ,1877.0,1738.0,81.0,86.0,98,16,5262,306,60.0,0.812,82.3,12920
2023-05-17 22:24:10 ,1883.0,1740.0,80.0,86.0,96,17,5265,306,62.0,0.818,82.6,13023
2023-05-17 22:24:11 ,1728.0,1738.0,80.0,85.0,98,17,5265,306,56.0,0.787,83.1,12582
2023-05-17 22:24:12 ,1894.0,1738.0,80.0,87.0,97,19,5265,306,63.0,0.825,83.0,12546
2023-05-17 22:24:13 ,1887.0,1738.0,81.0,87.0,97,18,5268,306,67.0,0.825,82.5,12803
2023-05-17 22:24:14 ,1793.0,1738.0,81.0,87.0,97,19,5271,306,66.0,0.793,82.1,13139
2023-05-17 22:24:15 ,2088.0,1738.0,81.0,90.0,96,20,5273,306,75.0,0.875,81.4,13127
2023-05-17 22:24:16 ,1939.0,1738.0,81.0,89.0,97,20,5273,306,72.0,0.818,80.9,13119
2023-05-17 22:24:17 ,2018.0,1738.0,81.0,90.0,97,22,5273,306,75.0,0.843,80.1,13120
2023-05-17 22:24:18 ,2055.0,1738.0,82.0,90.0,98,22,5273,306,75.0,0.856,79.5,13120
2023-05-17 22:24:19 ,2028.0,1738.0,82.0,91.0,97,21,5273,306,74.0,0.862,79.0,13120
2023-05-17 22:24:20 ,2002.0,1738.0,82.0,90.0,98,20,5276,306,70.0,0.868,78.6,12454
2023-05-17 22:24:21 ,2011.0,1738.0,82.0,90.0,95,16,5276,306,68.0,0.856,78.4,12454
2023-05-17 22:24:22 ,2062.0,1738.0,81.0,89.0,97,16,5276,306,67.0,0.875,78.3,12373
2023-05-17 22:24:23 ,2092.0,1738.0,81.0,89.0,98,17,5276,306,68.0,0.868,79.1,12370
2023-05-17 22:24:24 ,2021.0,1738.0,81.0,89.0,95,14,5276,306,64.0,0.868,79.6,12367
2023-05-17 22:24:25 ,1996.0,1738.0,81.0,88.0,97,16,5276,306,63.0,0.85,80.5,12367
2023-05-17 22:24:26 ,1987.0,1738.0,81.0,88.0,95,16,5276,306,64.0,0.85,80.9,12365
2023-05-17 22:24:27 ,1985.0,1738.0,81.0,89.0,98,15,5276,306,66.0,0.843,80.8,12362
2023-05-17 22:24:28 ,1954.0,1738.0,81.0,87.0,97,15,5276,306,63.0,0.837,81.4,12350
2023-05-17 22:24:29 ,1988.0,1738.0,80.0,88.0,98,15,5276,306,65.0,0.85,81.5,12304
2023-05-17 22:24:30 ,2027.0,1738.0,81.0,88.0,97,18,5276,306,67.0,0.856,81.3,12307
2023-05-17 22:24:31 ,2080.0,1738.0,81.0,89.0,95,17,5276,306,70.0,0.875,80.9,12304
2023-05-17 22:24:32 ,2064.0,1738.0,81.0,88.0,97,16,5278,306,67.0,0.868,80.6,12302
2023-05-17 22:24:33 ,2092.0,1738.0,81.0,89.0,96,17,5278,306,70.0,0.875,80.5,12318
2023-05-17 22:24:34 ,2039.0,1738.0,81.0,89.0,95,17,5281,306,70.0,0.868,80.0,12315
2023-05-17 22:24:35 ,1942.0,1738.0,81.0,87.0,96,15,5283,306,63.0,0.837,82.4,12333
2023-05-17 22:24:36 ,2121.0,1738.0,81.0,90.0,96,15,5286,306,71.0,0.9,82.0,12313
2023-05-17 22:24:37 ,2094.0,1738.0,81.0,90.0,93,17,5286,306,71.0,0.856,81.3,12314
2023-05-17 22:24:38 ,2068.0,1738.0,82.0,90.0,98,20,5286,306,73.0,0.875,80.6,12299
2023-05-17 22:24:39 ,2157.0,1738.0,82.0,91.0,98,20,5297,306,74.0,0.9,79.9,12294
2023-05-17 22:24:40 ,2157.0,1738.0,82.0,91.0,97,16,5297,306,74.0,0.9,79.1,12298
2023-05-17 22:24:41 ,2080.0,1738.0,82.0,91.0,98,19,5297,306,72.0,0.875,78.6,12297
2023-05-17 22:24:42 ,2062.0,1738.0,82.0,90.0,97,17,5297,306,71.0,0.868,78.1,12297
2023-05-17 22:24:43 ,2062.0,1738.0,82.0,90.0,97,17,5297,306,71.0,0.868,77.8,12299
2023-05-17 22:24:44 ,2087.0,1738.0,82.0,91.0,96,18,5300,306,72.0,0.9,77.4,12296
2023-05-17 22:24:45 ,2155.0,1738.0,81.0,90.0,98,19,5300,306,72.0,0.9,77.3,12295
2023-05-17 22:24:46 ,2125.0,1738.0,82.0,90.0,98,18,5302,306,72.0,0.875,77.0,12294
2023-05-17 22:24:47 ,2061.0,1740.0,82.0,90.0,96,17,5302,306,74.0,0.862,76.6,12294
2023-05-17 22:24:48 ,2105.0,1738.0,82.0,90.0,95,17,5287,292,70.0,0.881,76.5,12296
2023-05-17 22:24:49 ,2107.0,1738.0,82.0,90.0,95,17,5287,292,71.0,0.881,76.4,12314
2023-05-17 22:24:50 ,2003.0,1738.0,82.0,89.0,98,20,5287,292,67.0,0.85,76.5,12313
2023-05-17 22:24:51 ,2026.0,1738.0,81.0,89.0,98,18,5287,292,67.0,0.856,76.5,12303
2023-05-17 22:24:52 ,2128.0,1738.0,82.0,90.0,97,18,5287,292,70.0,0.893,76.3,12305
2023-05-17 22:24:53 ,2032.0,1738.0,82.0,89.0,96,19,5290,292,69.0,0.856,76.3,12307
2023-05-17 22:24:54 ,2064.0,1740.0,82.0,90.0,98,18,5302,292,70.0,0.868,77.9,12807
2023-05-17 22:24:55 ,2001.0,1738.0,82.0,88.0,99,17,5302,292,63.0,0.85,78.3,13265
2023-05-17 22:24:56 ,1915.0,1738.0,81.0,88.0,95,15,5302,292,65.0,0.831,78.6,13839
2023-05-17 22:24:57 ,1757.0,1738.0,81.0,88.0,95,14,5304,292,60.0,0.787,78.9,13766
2023-05-17 22:24:58 ,1975.0,1738.0,81.0,88.0,85,17,5304,292,66.0,0.875,79.8,13764
2023-05-17 22:24:59 ,1885.0,1736.0,81.0,88.0,73,15,5304,292,63.0,0.775,80.3,13776
2023-05-17 22:25:00 ,2050.0,1738.0,82.0,91.0,94,15,5319,306,74.0,0.862,80.1,13829
2023-05-17 22:25:01 ,1945.0,1738.0,82.0,90.0,94,16,5319,306,69.0,0.831,79.9,13803
2023-05-17 22:25:02 ,1957.0,1736.0,82.0,90.0,86,17,5319,306,72.0,0.837,79.3,13801
2023-05-17 22:25:03 ,2070.0,1738.0,82.0,91.0,96,18,5319,306,73.0,0.875,78.6,13798
2023-05-17 22:25:04 ,2022.0,1738.0,82.0,90.0,96,17,5320,306,71.0,0.85,78.3,13786
2023-05-17 22:25:05 ,1981.0,1738.0,82.0,90.0,90,15,5320,306,72.0,0.856,77.8,13687
2023-05-17 22:25:06 ,2103.0,1738.0,82.0,92.0,92,16,5320,306,73.0,0.868,77.3,13685
2023-05-17 22:25:07 ,2159.0,1738.0,82.0,90.0,98,18,5320,306,72.0,0.868,77.4,13662
2023-05-17 22:25:08 ,2162.0,1738.0,82.0,91.0,98,16,5320,306,74.0,0.9,77.0,13664
2023-05-17 22:25:09 ,1933.0,1738.0,82.0,89.0,90,15,5320,306,69.0,0.837,76.9,13666
2023-05-17 22:25:10 ,2065.0,1738.0,82.0,90.0,95,16,5320,306,71.0,0.875,76.6,13666
2023-05-17 22:25:11 ,1914.0,1738.0,82.0,89.0,94,15,5320,306,68.0,0.837,76.8,13673
2023-05-17 22:25:12 ,2073.0,1738.0,82.0,90.0,96,18,5320,306,70.0,0.875,76.8,13672
2023-05-17 22:25:13 ,2035.0,1738.0,82.0,90.0,94,16,5320,306,71.0,0.875,76.8,13672
2023-05-17 22:25:14 ,2084.0,1738.0,82.0,91.0,98,17,5320,306,69.0,0.881,76.9,13673
2023-05-17 22:25:15 ,2151.0,1738.0,82.0,91.0,96,18,5320,306,71.0,0.887,76.6,13684
2023-05-17 22:25:16 ,2149.0,1738.0,82.0,91.0,95,17,5320,306,74.0,0.881,76.4,13688
2023-05-17 22:25:17 ,2026.0,1738.0,82.0,91.0,97,17,5320,306,70.0,0.862,76.3,13686
2023-05-17 22:25:18 ,2091.0,1738.0,82.0,91.0,98,16,5320,306,71.0,0.9,76.5,13678
2023-05-17 22:25:19 ,2081.0,1738.0,82.0,91.0,95,17,5320,306,72.0,0.875,76.4,13680
2023-05-17 22:25:20 ,2129.0,1738.0,82.0,91.0,94,16,5320,306,74.0,0.887,76.1,13678
2023-05-17 22:25:21 ,2078.0,1738.0,83.0,92.0,92,16,5320,306,74.0,0.887,75.8,13695
2023-05-17 22:25:22 ,2148.0,1738.0,82.0,91.0,98,17,5320,306,75.0,0.9,75.4,13692
2023-05-17 22:25:23 ,2161.0,1738.0,83.0,91.0,98,19,5320,306,75.0,0.9,75.1,13694
2023-05-17 22:25:24 ,2069.0,1738.0,82.0,89.0,91,17,5322,306,68.0,0.868,77.3,13501
